id,category,question,option_a,option_b,option_c,option_d,correct_option,correct_answer
9200,ידע כללי,לצורך חידון טריוויה בקטגוריית ידע כללי: מה נכון מבין ארבע האפשרויות לגבי המקצוע העוסק בעיצוב מבנים נקרא?,בלשנות,אדריכלות,רוקחות,חקלאות,ב,אדריכלות
9201,ידע כללי,בהקשר של ידע כללי בקטגוריית ידע כללי: מהי התשובה הנכונה לגבי מספר הימים בשנה מעוברת בלוח הגרגוריאני?,365,360,364,366,ד,366
9202,ידע כללי,בהקשר של ידע כללי בקטגוריית ידע כללי: מהי התשובה הנכונה לגבי מספר השחקנים בקבוצת כדורגל על המגרש בתחילת משחק?,7,9,11,5,ג,11
9203,ידע כללי,בהקשר של ידע כללי בקטגוריית ידע כללי: מהי התשובה הנכונה לגבי כלי הנגינה שבו מנגנים באמצעות קלידים ומיתרים פנימיים?,חצוצרה,תוף,חליל,פסנתר,ד,פסנתר
9204,ידע כללי,בהקשר של ידע כללי בקטגוריית ידע כללי: מהי התשובה הנכונה לגבי צבע המתקבל מערבוב כחול וצהוב?,ירוק,אדום,כתום,סגול,א,ירוק
9205,ידע כללי,בהקשר של ידע כללי בקטגוריית ידע כללי: מהי התשובה הנכונה לגבי החומר העיקרי שממנו עשוי נייר רגיל?,נחושת,תאית מעץ,ברזל,זכוכית,ב,תאית מעץ
9206,ידע כללי,בהקשר של ידע כללי בקטגוריית ידע כללי: מהי התשובה הנכונה לגבי הספורט שבו משתמשים במחבט ובכדור מעל רשת?,טניס,סקי,אגרוף,שחייה,א,טניס
9207,ידע כללי,בהקשר של ידע כללי בקטגוריית ידע כללי: מהי התשובה הנכונה לגבי היחידה המקובלת למדידת טמפרטורה בישראל?,קילוגרם,מעלות צלזיוס,ליטר,קילומטר,ב,מעלות צלזיוס
9208,ידע כללי,בהקשר של ידע כללי בקטגוריית ידע כללי: מהי התשובה הנכונה לגבי הספרייה היא מקום שמיועד בעיקר ל?,ייצור נעליים,קריאה והשאלת ספרים,אימון טיסה,תיקון מכוניות,ב,קריאה והשאלת ספרים
9209,ידע כללי,בהקשר של ידע כללי בקטגוריית ידע כללי: מהי התשובה הנכונה לגבי המילה 'ביוגרפיה' מתארת?,סיפור חייו של אדם,מפת מזג אוויר,סוג משוואה,כלי מטבח,א,סיפור חייו של אדם
9210,ידע כללי,בהקשר של ידע כללי בקטגוריית ידע כללי: מהי התשובה הנכונה לגבי המקצוע העוסק בעיצוב מבנים נקרא?,אדריכלות,בלשנות,חקלאות,רוקחות,א,אדריכלות
9211,ידע כללי,בהקשר של ידע כללי בקטגוריית ידע כללי: איזו אפשרות מתארת נכון את מספר הימים בשנה מעוברת בלוח הגרגוריאני?,366,360,365,364,א,366
9212,ידע כללי,בהקשר של ידע כללי בקטגוריית ידע כללי: איזו אפשרות מתארת נכון את מספר השחקנים בקבוצת כדורגל על המגרש בתחילת משחק?,5,7,9,11,ד,11
9213,ידע כללי,בהקשר של ידע כללי בקטגוריית ידע כללי: איזו אפשרות מתארת נכון את כלי הנגינה שבו מנגנים באמצעות קלידים ומיתרים פנימיים?,חצוצרה,פסנתר,חליל,תוף,ב,פסנתר
9214,ידע כללי,בהקשר של ידע כללי בקטגוריית ידע כללי: איזו אפשרות מתארת נכון את צבע המתקבל מערבוב כחול וצהוב?,כתום,סגול,ירוק,אדום,ג,ירוק
9215,ידע כללי,בהקשר של ידע כללי בקטגוריית ידע כללי: איזו אפשרות מתארת נכון את החומר העיקרי שממנו עשוי נייר רגיל?,נחושת,זכוכית,תאית מעץ,ברזל,ג,תאית מעץ
9216,ידע כללי,בהקשר של ידע כללי בקטגוריית ידע כללי: איזו אפשרות מתארת נכון את הספורט שבו משתמשים במחבט ובכדור מעל רשת?,סקי,שחייה,אגרוף,טניס,ד,טניס
9217,ידע כללי,בהקשר של ידע כללי בקטגוריית ידע כללי: איזו אפשרות מתארת נכון את היחידה המקובלת למדידת טמפרטורה בישראל?,ליטר,קילומטר,מעלות צלזיוס,קילוגרם,ג,מעלות צלזיוס
9218,ידע כללי,בהקשר של ידע כללי בקטגוריית ידע כללי: איזו אפשרות מתארת נכון את הספרייה היא מקום שמיועד בעיקר ל?,קריאה והשאלת ספרים,ייצור נעליים,אימון טיסה,תיקון מכוניות,א,קריאה והשאלת ספרים
9219,ידע כללי,בהקשר של ידע כללי בקטגוריית ידע כללי: איזו אפשרות מתארת נכון את המילה 'ביוגרפיה' מתארת?,מפת מזג אוויר,סוג משוואה,כלי מטבח,סיפור חייו של אדם,ד,סיפור חייו של אדם
9220,ידע כללי,בהקשר של ידע כללי בקטגוריית ידע כללי: איזו אפשרות מתארת נכון את המקצוע העוסק בעיצוב מבנים נקרא?,רוקחות,בלשנות,אדריכלות,חקלאות,ג,אדריכלות
9221,ידע כללי,בהקשר של ידע כללי בקטגוריית ידע כללי: במבחן ידע כללי: מה נכון לגבי מספר הימים בשנה מעוברת בלוח הגרגוריאני?,360,364,365,366,ד,366
9222,ידע כללי,בהקשר של ידע כללי בקטגוריית ידע כללי: במבחן ידע כללי: מה נכון לגבי מספר השחקנים בקבוצת כדורגל על המגרש בתחילת משחק?,9,7,11,5,ג,11
9223,ידע כללי,בהקשר של ידע כללי בקטגוריית ידע כללי: במבחן ידע כללי: מה נכון לגבי כלי הנגינה שבו מנגנים באמצעות קלידים ומיתרים פנימיים?,פסנתר,חליל,תוף,חצוצרה,א,פסנתר
9224,ידע כללי,בהקשר של ידע כללי בקטגוריית ידע כללי: במבחן ידע כללי: מה נכון לגבי צבע המתקבל מערבוב כחול וצהוב?,סגול,ירוק,אדום,כתום,ב,ירוק
9225,ידע כללי,בהקשר של ידע כללי בקטגוריית ידע כללי: במבחן ידע כללי: מה נכון לגבי החומר העיקרי שממנו עשוי נייר רגיל?,תאית מעץ,זכוכית,נחושת,ברזל,א,תאית מעץ
9226,ידע כללי,בהקשר של ידע כללי בקטגוריית ידע כללי: במבחן ידע כללי: מה נכון לגבי הספורט שבו משתמשים במחבט ובכדור מעל רשת?,אגרוף,סקי,טניס,שחייה,ג,טניס
9227,ידע כללי,בהקשר של ידע כללי בקטגוריית ידע כללי: במבחן ידע כללי: מה נכון לגבי היחידה המקובלת למדידת טמפרטורה בישראל?,קילוגרם,קילומטר,מעלות צלזיוס,ליטר,ג,מעלות צלזיוס
9228,ידע כללי,בהקשר של ידע כללי בקטגוריית ידע כללי: במבחן ידע כללי: מה נכון לגבי הספרייה היא מקום שמיועד בעיקר ל?,ייצור נעליים,אימון טיסה,קריאה והשאלת ספרים,תיקון מכוניות,ג,קריאה והשאלת ספרים
9229,ידע כללי,בהקשר של ידע כללי בקטגוריית ידע כללי: במבחן ידע כללי: מה נכון לגבי המילה 'ביוגרפיה' מתארת?,כלי מטבח,מפת מזג אוויר,סיפור חייו של אדם,סוג משוואה,ג,סיפור חייו של אדם
9230,ידע כללי,בהקשר של ידע כללי בקטגוריית ידע כללי: במבחן ידע כללי: מה נכון לגבי המקצוע העוסק בעיצוב מבנים נקרא?,רוקחות,בלשנות,חקלאות,אדריכלות,ד,אדריכלות
9231,ידע כללי,בהקשר של ידע כללי בקטגוריית ידע כללי: בחרו את התשובה המדויקת ביותר: מספר הימים בשנה מעוברת בלוח הגרגוריאני.,365,366,360,364,ב,366
9232,ידע כללי,בהקשר של ידע כללי בקטגוריית ידע כללי: בחרו את התשובה המדויקת ביותר: מספר השחקנים בקבוצת כדורגל על המגרש בתחילת משחק.,7,5,11,9,ג,11
9233,ידע כללי,בהקשר של ידע כללי בקטגוריית ידע כללי: בחרו את התשובה המדויקת ביותר: כלי הנגינה שבו מנגנים באמצעות קלידים ומיתרים פנימיים.,חצוצרה,חליל,פסנתר,תוף,ג,פסנתר
9234,ידע כללי,בהקשר של ידע כללי בקטגוריית ידע כללי: בחרו את התשובה המדויקת ביותר: צבע המתקבל מערבוב כחול וצהוב.,סגול,כתום,אדום,ירוק,ד,ירוק
9235,ידע כללי,בהקשר של ידע כללי בקטגוריית ידע כללי: בחרו את התשובה המדויקת ביותר: החומר העיקרי שממנו עשוי נייר רגיל.,תאית מעץ,זכוכית,ברזל,נחושת,א,תאית מעץ
9236,ידע כללי,בהקשר של ידע כללי בקטגוריית ידע כללי: בחרו את התשובה המדויקת ביותר: הספורט שבו משתמשים במחבט ובכדור מעל רשת.,סקי,טניס,אגרוף,שחייה,ב,טניס
9237,ידע כללי,בהקשר של ידע כללי בקטגוריית ידע כללי: בחרו את התשובה המדויקת ביותר: היחידה המקובלת למדידת טמפרטורה בישראל.,מעלות צלזיוס,קילומטר,קילוגרם,ליטר,א,מעלות צלזיוס
9238,ידע כללי,בהקשר של ידע כללי בקטגוריית ידע כללי: בחרו את התשובה המדויקת ביותר: הספרייה היא מקום שמיועד בעיקר ל.,תיקון מכוניות,קריאה והשאלת ספרים,אימון טיסה,ייצור נעליים,ב,קריאה והשאלת ספרים
9239,ידע כללי,בהקשר של ידע כללי בקטגוריית ידע כללי: בחרו את התשובה המדויקת ביותר: המילה 'ביוגרפיה' מתארת.,מפת מזג אוויר,סוג משוואה,כלי מטבח,סיפור חייו של אדם,ד,סיפור חייו של אדם
